index,content,label
1174,tot nu ai rspuns neam de comuniti nu c apucturi sunt fr ndoiala auzi acolo vrea s spun chestii dar acces la reply au doar focile care aplaud,0
152,au fcut rele dar i americanii pe unde au fost au lsat dezastru asa ca nu e bine cu nimeni,0
156,pentru mine e frustrant ca sa ii vad atat de pasivi si increzatori ca asta este un accident care se poate regla la urmatoarele mai este nimic de reglattirania este consolidata si aplicata uniform si pe viata si pe moarte de-acum,0
2746,dac nu au reuit cu uk las c merge in germania fraieri se gsesc boosts connections with huawei - report,0
2443,detalii din viitor bmw i8 protonic red edition,1
1364,mii de oameni din mali au ieit s protesteze mpotriva franei fluturnd steagul rusiei acetia au dat foc unor decupaje cu macron,0
313,eti minunat in acest serialnota 10,1
2302,bucuria copilului este nepreuit pentru toate celelalte exist cardul visa de la,1
189,i ce fac acu cnd ma doare capu i nu vreau sa gndesc acelai lucru care nu trebuie sa fac ma forez sa nu gndesc consumnd coninut din net dece nu tiu pentru ca ma ursc sigh,0
2711,aparent la 84-80 ce se ntmpla pe ce s-a dus creditul am mii de minsms 1gb data ce s-a ntmplat,0
2345,a depit i a ajuns cel mai valoros constructor auto din lume,1
1981,in spate la carturesti se intampla niste chestii gustoase verona,1
1212,suntem n crypto wtf domeniul ideal de a amesteca romana cu engleza aa mai nva i cei care stau mai prost la acest capitol,0
1,sarmalele sunt perfecte pentru prnzul de duminica reteta mai jos,1
421,ntreab-te cum a ajuns gioarsa asta securista unde e,0
1518,sa ai pofta  cc,1
2125,mar impresionant la viena pentru salvarea pdurilor din romnia prin,1
2031,ca s fie bine la toat lumea ior,1
2408,cam toate soft-urile de gen sunt slabe la fel era i nokia suite i cel de la tot aa,0
1878,mama ce e in ikea zici ca nu mai are nimeni mobila in casa,0
1686,acesti mici carnati de porc  idioti email pic,0
2319,fml de la new yorker n-au schimbat hainele iarna asta ce trist vreau si eu altceva,0
1224,hai de k de kadavre pe teritoriul si toti musulmanii din lume sa le-o bage in cur militarilor email,0
2117,sony xperia z1 - un smartphone rezistent cu camera de 20 mpx-eli - review,1
2521,cerem scuzetrenurile circula la intervale de 5 ore weekend-ul intarziemetrorex fuck you,0
2034,noa  sa urmarim si noi  scoate-ma de aici,0
1280,de muli ani sunt scumpe i nu merit le poi sparge,0
2666,din nou campion la protecia sistemului n testele av-test  efectuate n perioada iulie-august 20,1
2330,email bomba vine la cluj si investeste 20 de milioane de euro exclusiv  in sfarsit,1
1657,coada imensa cu 10 min inainte de inchidere email,0
1487,raceala mori email net - hn 26,0
1061,tia 28 sunt pericol ptr romnia le-a retrage toate diplomele si nu ar avea drept de vot,0
2089,uatfac i  dou dintre mrcile mele favorite au disprut din i,0
272,dac era un gif copulator lua cel puin o sut de inimioare aa na e jenant i i taie complet cheful,0
2820,ce ciudat venind de la o persoana care exploateaza copii in africa ca sa extraga cobalt din mine pentru baterii de tesla,0
1739,nu mai poti nici in sa vinzi de jihadistii astia,0
1949,ha- au bgat iar meniul la 5 ron email in bucureti,1
226,eu pltesc curentul netul utilitile nu am chef de bancuri naziste,0
1148,baiete lupta de clasa este o fantoma ca si stinga mondiala condusa de bancherii rosii miliardari noi si politruci de caviar mai lasa-ne cu teoriile praftica lor este triviala,0
2571,dupa ce intru in cabinet uit ce grea si nasoala e deplasarea cluj-dorna si invers 400 km fara,0
1184,nu ma conteaza legile nu mai conteaza drepturile conteaza doar sa fim vaxinati cu marn,0
2022,premiera mondiala opera de stat din viena si transmit live pe uhd,1
2065,nu conteaz c aplicaia suge noi facem update la textul de licen,0
2296,este cel mai mare retail pe plan local sunt curios cnd vor ataca piaa din europa,1
2551,cel mai cool stick primit in ultima vreme s si au ales curierul care trebuie,1
852,bun dimineaa  duminic frumoas i doresc,1
373,dezamgit de curvarul  tiam c i plac bordeluri dar nu credeam c se duce chiar la aur  nu v e ruine,0
1972,tva-ul cadou la jucrii i alte produse din pn pe 6 decembrie,1
3137,vinerea e zi de friptur aa ncepe cel mai recent clip  cretinule de ef la dept promo-publicitate matale tiai c romnia este oarecum o ar ortodox n care vinerea este zi de post aaaah nu tiai pi de ce te-au angajat bre al cui neam eti,0
15,n situaii de genul sta mirarea ar fi ca s ia atitudine  i nu s tolereze cu nepsare i nonalan situaii care ncalc ostentativ etica i bunul sim  i dac vine salariul i aa de ce s se mai agite,0
2337,bravo  3 ghisee unu functional coada pana-n usa mai tot timpul nu doar luna asta,0
1421,e cam plin  email ursus,1
2378,peste 4 ore cad serverele de la emagaltexdomo si altii ca ei romanesc,0
2098,ca sa inchei seara tot cu un fresh in locul ce mi-a facut rau aseara email de bere ursus,0
423,asa trebuierespectcomunicare si pace in intreaga lume,1
2243,nu v suprai ca intreb dar e prost doar pe sau aa e el in general,0
1022,super poza asta in peisajul asta minunat,1
442,cam tristu eu unul nu prea vreau s ctige italia,0
842,cnd entuziasmul este inspirat de raiune controlat de pruden susinut de o teorie solid beneficiind de aplicaii practice reflectnd ncredere aducnd veselie ridicnd moralul genernd asociaii inspirnd loialitate i rznd de dificulti este inestimabil  c,1
604,bravo va inem pumnii strni i sa ne vedem in frana in 2023,1
1315,berea ca berea ca o stim dar csipsurile sunt si alea jmechere rau bravo,1
2985,la muli ani  i doresc s ai parte de muli ani de zboruri line i prosperitate pe lng cei 64 care i mplineti azi nu lsa ca cei care i doresc destrmarea s triumfe,1
1818,hai deschidei hai deschidei email in cluj-napoca cluj,1
926,incredibil  eti foarte capabil  rbdarea i munca te vor ridica la nlime ceea ce faci tu e o munc de prim clas,1
2908,am trait s-o vad si pe asta la  aparatele de aer conditionat se ind pe bucati separat si ce preturi de cocaina plus kit-ul de instalare,0
1979,am i eu paiul meu  mihai bravu,1
3051,simplific  2016 gogel - e speriat  nu mai vorbete cu nimeni  eu l-am strigat stai m puin  nici mcar nu a clintit capu s se uite cnd l strig  b 47 ldy mercedes - ai fcut crim  ai fcut viol,0
1725,s-a ieftinit smart meniul email in bucureti,1
2930,3rd party eu am menionat de la n mod special dar am avut experiene bune i cu  de ex de pe  te ajut ns chiar dac nu-ti vnd ei produsul,1
1230,pare a fi model si el iar unul cu cartea in mana probabil e pe la biblioteca sau are alte treburi in nici un caz nu vrea manuela pe videochat in timp ce ii reciti senzual iarna pe ulita sau ii rezolvi cu tandrete o ecuatie cu 3 necunoscu,0
1719,lansarea noului notebook samsung seria 9,1
161,pana la acel nefericit tiebreak a mers cel mai bine impotriva ei dintre toate camp nvinse    kenin frustrant este faptul ca de la acel rg  n- a mai facut aproape nimic notabil  si sapt asta cand joaca cu se trezeste din somnolenta,0
1365,pe urmeaza o lectie de analfabetism din partea rejelui de tinichea   extrem de suprat de ziua lui din cauza arbitrajului din   deranjm c suntem acolo sus s-a dorit lucrul sta,0
3878,hai ntr-o vacan de 5 la noul garden 5  din sf constantin i elena  turitii notri care i-au petrecut vacana aici au fost foarte mulumii  rezerv acum cu pn la  20 reducere,1
435,multumesc ptr bunatatea care o manifestati va iubesc,1
463,mine vom asculta la sfnta liturghie piscul evangheliilor este cea mai frumoas poveste spus de cineva vreodat - de interes - ganduri ortodoxe,1
1846,va angaja peste 1000 de persoane la nivel naional,1
1183,am un sentiment nu te mai caut nu sunt google,0
3041,lsai orice speran c sau fake news vor disprea vreodat specia uman este tmpit dac nu o s fie o s fie buttbook sau cum s-o chema viitoarea reea sociala planetar dar oamenii tot proti,0
217,1000 si 1000x ganduri frumoase si multumiri va trimitem multumim ca ne urmariti,1
2638,rezultat al unei campanii in social media dublarea numarului de aplicatii dezvoltate pentru,1
3082,mai am 3 zile de blocare pe facebook si zilnic voi posta despre magariile facute de asistentii pe mana cu infractorii cibernetici si nu numai de aceea este plin de excroci ro pentru ca sunt favorizati de asistentii fb,0
1618,revine pentru milioanele de fani romani email,1
51,si o fii rezultatu la burnout din toi anii de coala si liceu de la tot stresul de atunci dar creieri meu nu mai intra in panica att ca nainte nu mai vrea sa aud de cuvntul nva sau nvat si decide sa nu mai gndeasc sa se despart si sa deconecteze de lume,0
299,si ar fi spus si acum v-am lasat prosti si va gsesc si mai prosti,0
2516,uimitor  rt  in romanianivelul fraudei este de 8 ori mai mic decat media europeana  visa,1
1533,am vzut cteva cmi drague la h,1
855,multumesc frumos asemenea  doamne ajuta tuturor,1
2734,crciunul a venit in mai puin de 24h de dou ori pe este singur acas reluare asta e mai ru dect ddd,0
2002,gata am dezactivat extra opiunea 4k mulumesc pentru nimic,0
2427,ora 10 seara munca din plin curentul a cazut in militari de mai bine de 215 minute fck,0
1651,judectorii au decis amend uria pentru,0
1779,care stii ce smartfloc lanseaza  cica il omoara pe,0
1455,operatiunea ciubucul email,0
2866,mersi pt empatizare e cel de la averescu - vezi localizarea pe twit e ok ma descurc eu altfel  dar poate pe viitor maybe,1
1886,binenteles e coada doar sunt reduceri daca stiam email floresti,0
2683,ma bazez pe voi oricum pt personal banking legat de pj m-am hotrt in proportie de 70 sa merg cu voi,1
2213,la o prezentare nokiaviitorul symbia suna bine nokia x7 o bijuterie x,1
2205,eu ncercnd s nchid aplicaia de netflix ca s m duc la culcare  romania,0
130,citete,1
2433,nu as putea concepe lumea fara internet banking la serviciul e excelent si comisioane ok,1
1641,iar stam pe la usi pentru birocratie  email muncii,0
514,numele ei este nala  i dau un pupic n fiecare minut efectiv,1
504,i astfel n acel regim sever de temni cruia el i dduse rol duhovnicesc era plin de bucurie i de cntec,1
1587,sa ne invioram zic  email hut in bucureti,1
2352,cu scris frumos de mn fetele de la tiu ce nseamn s lucrezi n marketing bun,1
1628,mare aglomeraie mare-  bucharest,0
405,cine i face timp sa cread tot ce se vehiculeaz n media este un neghiob uneori aparent cele mai credibile tiri sunt tocmai cele care dezinformeaz cel mai mult cei mai muli nu sunt de buna credin ba dimpotriv,0
2803,aciunile au crescut luni cu 13 la un nivel record susinute de optimismul legat de livrrile trimestriale solide,1
1853,o cafelutzaaa o atentiee o prajituirica  sun plaza,1
2705,nu tiu ce am semnat cnd mi-am fcut legitimaia dar m spameaz animalic cu sms-uri,0
2847,breaking news dupa 2 ani a reparat enel lumina de la mine de pe strada sa vezi acum reclamatii de la vecini ca nu pot dormi,0
1267,bun ce mai zici de ce nu eti aici mi-ai lsat doar cicatrici pe suflet,0
2717,dac a fi zis ceva pe aici de i jungl eram un hater rasist aa este cel mai bun post de televiziune,1
330,au postat pe story doi colegi din generala cu votati aur sunteti nebuni la cap,0
1567,cumpara fabrica de la  super veste,1
3055,cafeaua de diminea o zi bun ncepe cu o cafea bun,1
2214,cred ca mai trebuie furate si ceva alcateluri ca sa ii ajung cei de la samsung,0
2416,tia de la sunt campioni absolui la poze neltoare de produs aia de jos e fcut azi,0
2712,digi e mai scurt lumina mai putina la ecranbaterie mai multa la alte chestii de pret nici nu mai vorbim,0
2493,o plimbare pe ruta legendarului  oprire la sinaia,1
338,ai vazut tu usr-ist necinstit venit rupti in cooor si au plecat milionari in euro vai de cei care i-au votatpostaci de servicius-au cei care au stat ca papagalii in stradaunii cu banisoriifraierii au ramas cu facturile si preturile la utilitati,0
2615,unii au plecat sa se costumeze eu imi fac de treaba,1
2410,clientii primesc gratuit aceste beneficii acum,1
3150,merita vazut desi pare putin cam greu de digerat dup primul episod un serial care este plin de referine tiinifice pare interesant sa vezi cum ncearc niste tocialari adevrai sa faca fata unor situatii banale din viata de zi cu zi,1
141,impresionant sunt recunoscatoare pt tot va iubesc mult,1
2884,cand schimbi programul brusc de pe pe ai parte de un soc iti dai seama ca esti un prost exista si oameni care fac televiziune,0
1246,adevarul e ca i eu am avut intenia de a i convinge pe acest gen de persoane ca greesc i sa le spun cu ce greesc dar n ai cu cine si nervi degeaba si timp pierdut soluia block,0
1029,cornel slab azi nu i-a prins bine cea mai mare competitie de fotbal se stie,0
1672,ceva traditional de la roman,1
2020,la filmele de rahat de pe nici macar vedetele lor nu se uita,0
341,nu bre nu eti obligat sa lucrezi nicieri nici ca ofer de tir in canada nu te obliga nimeni,0
2152,l-am scos pe csorincristian la masa dupa sedinta de inot  s drumul taberei,1
2818,nu pot sa dau like celor de la  am stat ieri 30 de minute ca sa cumpar un cartus de tigari de parca-l luam pe credit,0
1581,banii-s ochiu dracului email transilvania -  pic,0
475,un prieten care iti intelege lacrimile e mult mai valoros decat un prietenul care iti cunoaste doar zambetul,1
471,pentru cei pasionai de cltorii i turism v recomand un omule din sat la mine care a cltorit n peste 135 de ri iar cnd zic cltorit nu m refer la stat prin hoteluri sau pe plaje ci stat pe la localnici i simit adevrata arom a locaiilor,1
1458,construim cam aiurea,0
1717,au avut portocale doar de craciun pai e criza email,0
606,imi place sa zic ca e omul meu preferat de pe twitter ma bucur si eu ca a revenit speram sa si ramana,1
1732,i uciderea democraiei  alesul tirilor false,0
314,neveld acelai porc obsedat de banii investii de  dar ignornd c echipa propagandei ruseti adic iubita lui a rulat cinci zeci i patru de juctori n trei ani ca s saboteze celelalte echipe de vrf din europa ofer spectacol micimani de ccat,0
1149,nu o s fac asta nimeni din mainstream nu o s fac asta c asta nseamn c i ei vor fi criticai de alii i nimeni nu vrea asta de aia mediocritatea triumf c toi se pup pe bot cu toi i nimeni nu deranjeaz,0
1681,a vandut in noiembrie 2 televizoare pe secunda,1
2460,vestea grozava pentru milioane de clienti romani,1
1042,vin toi nesplaii i ne catalogheaz n fel i chip iar noi dm din coada ca un cine,0
2582,sunt convins ca asta o sa fie preferatul meu  aviatorilor,1
1585,nu trece mai repede ziua asta   email parc mall,0
2397,nite cu diferena de pre ntre ce e pe site i ce e n magazin email in bucureti,0
2937,tranzacie gigantul american preia o firm it din iai care va deveni cel de-al patrulea centru de dezvoltare tehnologic din regiune pentru companie,1
3093,am scris asta nc de anul trecut mi-au srit muli n spinare chiar i astzi sunt persoane neavizate care cumpr chinezrii huawei de care nu se mai pot folosi fiind banned la google apps serv eu nu cumpr chinezrii,0
1245,din cauza unor retardai ca sta a vrea s am opiunea de a alege cine comenteaz i cine nu,0
2983,pe locul 45 n topul celor mai valoroase brand-uri din lume primete i recunoateri importante pentru cele mai recente dispozitive din segmentele pc i tablet,1
